Time,CORE_ZN ZN PSZ-AC-1:DesPer 1:Des Heat Mass Flow [kg/s],CORE_ZN ZN PSZ-AC-1:DesPer 1:Des Heat Cap [W],CORE_ZN ZN PSZ-AC-1:DesPer 1:Des Cool Mass Flow [kg/s],CORE_ZN ZN PSZ-AC-1:DesPer 1:Des Sens Cool Cap [W],CORE_ZN ZN PSZ-AC-1:DesPer 1:Des Tot Cool Cap [W],CORE_ZN ZN PSZ-AC-1:DesPer 2:Des Heat Mass Flow [kg/s],CORE_ZN ZN PSZ-AC-1:DesPer 2:Des Heat Cap [W],CORE_ZN ZN PSZ-AC-1:DesPer 2:Des Cool Mass Flow [kg/s],CORE_ZN ZN PSZ-AC-1:DesPer 2:Des Sens Cool Cap [W],CORE_ZN ZN PSZ-AC-1:DesPer 2:Des Tot Cool Cap [W],CORE_ZN ZN PSZ-AC-1:DesPer 3:Des Heat Mass Flow [kg/s],CORE_ZN ZN PSZ-AC-1:DesPer 3:Des Heat Cap [W],CORE_ZN ZN PSZ-AC-1:DesPer 3:Des Cool Mass Flow [kg/s],CORE_ZN ZN PSZ-AC-1:DesPer 3:Des Sens Cool Cap [W],CORE_ZN ZN PSZ-AC-1:DesPer 3:Des Tot Cool Cap [W],CORE_ZN ZN PSZ-AC-1:DesPer 4:Des Heat Mass Flow [kg/s],CORE_ZN ZN PSZ-AC-1:DesPer 4:Des Heat Cap [W],CORE_ZN ZN PSZ-AC-1:DesPer 4:Des Cool Mass Flow [kg/s],CORE_ZN ZN PSZ-AC-1:DesPer 4:Des Sens Cool Cap [W],CORE_ZN ZN PSZ-AC-1:DesPer 4:Des Tot Cool Cap [W],CORE_ZN ZN PSZ-AC-1:DesPer 5:Des Heat Mass Flow [kg/s],CORE_ZN ZN PSZ-AC-1:DesPer 5:Des Heat Cap [W],CORE_ZN ZN PSZ-AC-1:DesPer 5:Des Cool Mass Flow [kg/s],CORE_ZN ZN PSZ-AC-1:DesPer 5:Des Sens Cool Cap [W],CORE_ZN ZN PSZ-AC-1:DesPer 5:Des Tot Cool Cap [W],CORE_ZN ZN PSZ-AC-1:DesPer 6:Des Heat Mass Flow [kg/s],CORE_ZN ZN PSZ-AC-1:DesPer 6:Des Heat Cap [W],CORE_ZN ZN PSZ-AC-1:DesPer 6:Des Cool Mass Flow [kg/s],CORE_ZN ZN PSZ-AC-1:DesPer 6:Des Sens Cool Cap [W],CORE_ZN ZN PSZ-AC-1:DesPer 6:Des Tot Cool Cap [W],CORE_ZN ZN PSZ-AC-1:DesPer 7:Des Heat Mass Flow [kg/s],CORE_ZN ZN PSZ-AC-1:DesPer 7:Des Heat Cap [W],CORE_ZN ZN PSZ-AC-1:DesPer 7:Des Cool Mass Flow [kg/s],CORE_ZN ZN PSZ-AC-1:DesPer 7:Des Sens Cool Cap [W],CORE_ZN ZN PSZ-AC-1:DesPer 7:Des Tot Cool Cap [W],CORE_ZN ZN PSZ-AC-1:DesPer 8:Des Heat Mass Flow [kg/s],CORE_ZN ZN PSZ-AC-1:DesPer 8:Des Heat Cap [W],CORE_ZN ZN PSZ-AC-1:DesPer 8:Des Cool Mass Flow [kg/s],CORE_ZN ZN PSZ-AC-1:DesPer 8:Des Sens Cool Cap [W],CORE_ZN ZN PSZ-AC-1:DesPer 8:Des Tot Cool Cap [W],CORE_ZN ZN PSZ-AC-1:DesPer 9:Des Heat Mass Flow [kg/s],CORE_ZN ZN PSZ-AC-1:DesPer 9:Des Heat Cap [W],CORE_ZN ZN PSZ-AC-1:DesPer 9:Des Cool Mass Flow [kg/s],CORE_ZN ZN PSZ-AC-1:DesPer 9:Des Sens Cool Cap [W],CORE_ZN ZN PSZ-AC-1:DesPer 9:Des Tot Cool Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 1:Des Heat Mass Flow [kg/s],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 1:Des Heat Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 1:Des Cool Mass Flow [kg/s],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 1:Des Sens Cool Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 1:Des Tot Cool Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 2:Des Heat Mass Flow [kg/s],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 2:Des Heat Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 2:Des Cool Mass Flow [kg/s],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 2:Des Sens Cool Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 2:Des Tot Cool Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 3:Des Heat Mass Flow [kg/s],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 3:Des Heat Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 3:Des Cool Mass Flow [kg/s],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 3:Des Sens Cool Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 3:Des Tot Cool Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 4:Des Heat Mass Flow [kg/s],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 4:Des Heat Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 4:Des Cool Mass Flow [kg/s],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 4:Des Sens Cool Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 4:Des Tot Cool Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 5:Des Heat Mass Flow [kg/s],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 5:Des Heat Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 5:Des Cool Mass Flow [kg/s],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 5:Des Sens Cool Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 5:Des Tot Cool Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 6:Des Heat Mass Flow [kg/s],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 6:Des Heat Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 6:Des Cool Mass Flow [kg/s],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 6:Des Sens Cool Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 6:Des Tot Cool Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 7:Des Heat Mass Flow [kg/s],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 7:Des Heat Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 7:Des Cool Mass Flow [kg/s],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 7:Des Sens Cool Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 7:Des Tot Cool Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 8:Des Heat Mass Flow [kg/s],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 8:Des Heat Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 8:Des Cool Mass Flow [kg/s],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 8:Des Sens Cool Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 8:Des Tot Cool Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 9:Des Heat Mass Flow [kg/s],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 9:Des Heat Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 9:Des Cool Mass Flow [kg/s],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 9:Des Sens Cool Cap [W],PERIMETER_ZN_1 ZN PSZ-AC-2:DesPer 9:Des Tot Cool Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 1:Des Heat Mass Flow [kg/s],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 1:Des Heat Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 1:Des Cool Mass Flow [kg/s],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 1:Des Sens Cool Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 1:Des Tot Cool Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 2:Des Heat Mass Flow [kg/s],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 2:Des Heat Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 2:Des Cool Mass Flow [kg/s],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 2:Des Sens Cool Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 2:Des Tot Cool Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 3:Des Heat Mass Flow [kg/s],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 3:Des Heat Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 3:Des Cool Mass Flow [kg/s],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 3:Des Sens Cool Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 3:Des Tot Cool Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 4:Des Heat Mass Flow [kg/s],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 4:Des Heat Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 4:Des Cool Mass Flow [kg/s],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 4:Des Sens Cool Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 4:Des Tot Cool Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 5:Des Heat Mass Flow [kg/s],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 5:Des Heat Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 5:Des Cool Mass Flow [kg/s],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 5:Des Sens Cool Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 5:Des Tot Cool Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 6:Des Heat Mass Flow [kg/s],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 6:Des Heat Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 6:Des Cool Mass Flow [kg/s],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 6:Des Sens Cool Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 6:Des Tot Cool Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 7:Des Heat Mass Flow [kg/s],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 7:Des Heat Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 7:Des Cool Mass Flow [kg/s],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 7:Des Sens Cool Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 7:Des Tot Cool Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 8:Des Heat Mass Flow [kg/s],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 8:Des Heat Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 8:Des Cool Mass Flow [kg/s],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 8:Des Sens Cool Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 8:Des Tot Cool Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 9:Des Heat Mass Flow [kg/s],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 9:Des Heat Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 9:Des Cool Mass Flow [kg/s],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 9:Des Sens Cool Cap [W],PERIMETER_ZN_2 ZN PSZ-AC-3:DesPer 9:Des Tot Cool Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 1:Des Heat Mass Flow [kg/s],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 1:Des Heat Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 1:Des Cool Mass Flow [kg/s],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 1:Des Sens Cool Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 1:Des Tot Cool Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 2:Des Heat Mass Flow [kg/s],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 2:Des Heat Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 2:Des Cool Mass Flow [kg/s],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 2:Des Sens Cool Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 2:Des Tot Cool Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 3:Des Heat Mass Flow [kg/s],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 3:Des Heat Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 3:Des Cool Mass Flow [kg/s],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 3:Des Sens Cool Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 3:Des Tot Cool Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 4:Des Heat Mass Flow [kg/s],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 4:Des Heat Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 4:Des Cool Mass Flow [kg/s],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 4:Des Sens Cool Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 4:Des Tot Cool Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 5:Des Heat Mass Flow [kg/s],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 5:Des Heat Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 5:Des Cool Mass Flow [kg/s],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 5:Des Sens Cool Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 5:Des Tot Cool Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 6:Des Heat Mass Flow [kg/s],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 6:Des Heat Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 6:Des Cool Mass Flow [kg/s],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 6:Des Sens Cool Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 6:Des Tot Cool Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 7:Des Heat Mass Flow [kg/s],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 7:Des Heat Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 7:Des Cool Mass Flow [kg/s],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 7:Des Sens Cool Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 7:Des Tot Cool Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 8:Des Heat Mass Flow [kg/s],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 8:Des Heat Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 8:Des Cool Mass Flow [kg/s],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 8:Des Sens Cool Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 8:Des Tot Cool Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 9:Des Heat Mass Flow [kg/s],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 9:Des Heat Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 9:Des Cool Mass Flow [kg/s],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 9:Des Sens Cool Cap [W],PERIMETER_ZN_3 ZN PSZ-AC-4:DesPer 9:Des Tot Cool Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 1:Des Heat Mass Flow [kg/s],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 1:Des Heat Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 1:Des Cool Mass Flow [kg/s],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 1:Des Sens Cool Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 1:Des Tot Cool Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 2:Des Heat Mass Flow [kg/s],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 2:Des Heat Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 2:Des Cool Mass Flow [kg/s],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 2:Des Sens Cool Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 2:Des Tot Cool Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 3:Des Heat Mass Flow [kg/s],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 3:Des Heat Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 3:Des Cool Mass Flow [kg/s],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 3:Des Sens Cool Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 3:Des Tot Cool Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 4:Des Heat Mass Flow [kg/s],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 4:Des Heat Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 4:Des Cool Mass Flow [kg/s],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 4:Des Sens Cool Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 4:Des Tot Cool Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 5:Des Heat Mass Flow [kg/s],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 5:Des Heat Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 5:Des Cool Mass Flow [kg/s],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 5:Des Sens Cool Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 5:Des Tot Cool Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 6:Des Heat Mass Flow [kg/s],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 6:Des Heat Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 6:Des Cool Mass Flow [kg/s],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 6:Des Sens Cool Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 6:Des Tot Cool Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 7:Des Heat Mass Flow [kg/s],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 7:Des Heat Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 7:Des Cool Mass Flow [kg/s],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 7:Des Sens Cool Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 7:Des Tot Cool Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 8:Des Heat Mass Flow [kg/s],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 8:Des Heat Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 8:Des Cool Mass Flow [kg/s],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 8:Des Sens Cool Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 8:Des Tot Cool Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 9:Des Heat Mass Flow [kg/s],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 9:Des Heat Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 9:Des Cool Mass Flow [kg/s],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 9:Des Sens Cool Cap [W],PERIMETER_ZN_4 ZN PSZ-AC-5:DesPer 9:Des Tot Cool Cap [W]
01:00:00,7.685182E-02,1.802436E+03,3.731563E-01,4.380274E+03,4.202310E+03,7.685182E-02,4.262832E+03,7.685182E-02,0.000000E+00,0.000000E+00,7.685182E-02,1.874410E+03,3.790841E-01,4.374504E+03,4.714474E+03,7.685182E-02,2.870616E+03,3.380940E-01,2.920635E+03,3.558288E+03,7.685182E-02,2.237369E+03,3.653199E-01,3.857866E+03,5.064460E+03,7.685182E-02,2.252814E+03,3.646901E-01,3.835389E+03,5.058888E+03,7.685182E-02,3.946208E+03,7.685182E-02,0.000000E+00,0.000000E+00,7.685182E-02,2.988616E+03,7.685182E-02,0.000000E+00,0.000000E+00,7.685182E-02,3.027228E+03,7.685182E-02,0.000000E+00,0.000000E+00,5.825866E-02,1.366364E+03,3.210310E-01,3.746644E+03,3.527822E+03,1.054926E-01,4.602780E+03,5.825866E-02,0.000000E+00,0.000000E+00,5.825866E-02,1.420924E+03,3.248610E-01,3.734797E+03,3.989815E+03,5.825866E-02,2.176112E+03,1.983391E-01,1.566919E+03,2.059060E+03,5.825866E-02,1.696070E+03,2.803701E-01,2.962815E+03,3.993102E+03,5.825866E-02,1.707779E+03,2.784460E-01,2.929622E+03,3.974508E+03,9.000075E-02,3.912999E+03,5.825866E-02,0.000000E+00,0.000000E+00,5.857916E-02,2.274868E+03,5.825866E-02,0.000000E+00,0.000000E+00,5.825866E-02,2.294835E+03,5.825866E-02,0.000000E+00,0.000000E+00,3.455978E-02,8.105444E+02,2.017506E-01,2.348859E+03,2.215421E+03,6.341875E-02,2.754793E+03,3.455978E-02,0.000000E+00,0.000000E+00,3.455978E-02,8.429106E+02,2.078098E-01,2.384109E+03,2.539915E+03,3.455978E-02,1.290898E+03,1.314796E-01,1.083840E+03,1.390508E+03,3.455978E-02,1.006131E+03,1.807425E-01,1.918613E+03,2.547260E+03,3.455978E-02,1.013076E+03,1.795744E-01,1.898625E+03,2.536226E+03,5.377151E-02,2.332330E+03,3.455978E-02,0.000000E+00,0.000000E+00,3.610354E-02,1.388777E+03,3.455978E-02,0.000000E+00,0.000000E+00,3.455978E-02,1.361326E+03,3.455978E-02,0.000000E+00,0.000000E+00,5.825866E-02,1.366364E+03,3.205547E-01,3.741331E+03,3.517450E+03,1.063986E-01,4.629084E+03,5.825866E-02,0.000000E+00,0.000000E+00,5.825866E-02,1.420924E+03,3.295644E-01,3.787315E+03,4.045438E+03,5.825866E-02,2.176112E+03,2.048280E-01,1.639367E+03,2.141240E+03,5.825866E-02,1.696070E+03,2.857071E-01,3.022401E+03,4.064157E+03,5.825866E-02,1.707779E+03,2.838106E-01,2.989517E+03,4.046034E+03,9.073035E-02,3.934181E+03,5.825866E-02,0.000000E+00,0.000000E+00,5.950533E-02,2.301755E+03,5.825866E-02,0.000000E+00,0.000000E+00,5.825866E-02,2.294835E+03,5.825866E-02,0.000000E+00,0.000000E+00,3.455978E-02,8.105444E+02,2.222325E-01,2.577554E+03,2.456303E+03,6.297102E-02,2.741795E+03,3.455978E-02,0.000000E+00,0.000000E+00,3.455978E-02,8.429106E+02,2.430717E-01,2.777827E+03,2.960807E+03,3.455978E-02,1.290898E+03,1.674875E-01,1.485873E+03,1.838952E+03,3.455978E-02,1.006131E+03,2.167163E-01,2.320265E+03,2.991013E+03,3.455978E-02,1.013076E+03,2.155387E-01,2.300171E+03,2.980315E+03,5.410381E-02,2.341977E+03,3.455978E-02,0.000000E+00,0.000000E+00,3.608022E-02,1.388100E+03,3.455978E-02,0.000000E+00,0.000000E+00,3.455978E-02,1.361326E+03,3.455978E-02,0.000000E+00,0.000000E+00
