Time,CAV_KITCHEN:DesPer 1:Des Heat Mass Flow [kg/s],CAV_KITCHEN:DesPer 1:Des Heat Cap [W],CAV_KITCHEN:DesPer 1:Des Cool Mass Flow [kg/s],CAV_KITCHEN:DesPer 1:Des Sens Cool Cap [W],CAV_KITCHEN:DesPer 1:Des Tot Cool Cap [W],CAV_KITCHEN:DesPer 2:Des Heat Mass Flow [kg/s],CAV_KITCHEN:DesPer 2:Des Heat Cap [W],CAV_KITCHEN:DesPer 2:Des Cool Mass Flow [kg/s],CAV_KITCHEN:DesPer 2:Des Sens Cool Cap [W],CAV_KITCHEN:DesPer 2:Des Tot Cool Cap [W],VAV_1:DesPer 1:Des Heat Mass Flow [kg/s],VAV_1:DesPer 1:Des Heat Cap [W],VAV_1:DesPer 1:Des Cool Mass Flow [kg/s],VAV_1:DesPer 1:Des Sens Cool Cap [W],VAV_1:DesPer 1:Des Tot Cool Cap [W],VAV_1:DesPer 2:Des Heat Mass Flow [kg/s],VAV_1:DesPer 2:Des Heat Cap [W],VAV_1:DesPer 2:Des Cool Mass Flow [kg/s],VAV_1:DesPer 2:Des Sens Cool Cap [W],VAV_1:DesPer 2:Des Tot Cool Cap [W],VAV_2:DesPer 1:Des Heat Mass Flow [kg/s],VAV_2:DesPer 1:Des Heat Cap [W],VAV_2:DesPer 1:Des Cool Mass Flow [kg/s],VAV_2:DesPer 1:Des Sens Cool Cap [W],VAV_2:DesPer 1:Des Tot Cool Cap [W],VAV_2:DesPer 2:Des Heat Mass Flow [kg/s],VAV_2:DesPer 2:Des Heat Cap [W],VAV_2:DesPer 2:Des Cool Mass Flow [kg/s],VAV_2:DesPer 2:Des Sens Cool Cap [W],VAV_2:DesPer 2:Des Tot Cool Cap [W],VAV_ER:DesPer 1:Des Heat Mass Flow [kg/s],VAV_ER:DesPer 1:Des Heat Cap [W],VAV_ER:DesPer 1:Des Cool Mass Flow [kg/s],VAV_ER:DesPer 1:Des Sens Cool Cap [W],VAV_ER:DesPer 1:Des Tot Cool Cap [W],VAV_ER:DesPer 2:Des Heat Mass Flow [kg/s],VAV_ER:DesPer 2:Des Heat Cap [W],VAV_ER:DesPer 2:Des Cool Mass Flow [kg/s],VAV_ER:DesPer 2:Des Sens Cool Cap [W],VAV_ER:DesPer 2:Des Tot Cool Cap [W],VAV_ICU:DesPer 1:Des Heat Mass Flow [kg/s],VAV_ICU:DesPer 1:Des Heat Cap [W],VAV_ICU:DesPer 1:Des Cool Mass Flow [kg/s],VAV_ICU:DesPer 1:Des Sens Cool Cap [W],VAV_ICU:DesPer 1:Des Tot Cool Cap [W],VAV_ICU:DesPer 2:Des Heat Mass Flow [kg/s],VAV_ICU:DesPer 2:Des Heat Cap [W],VAV_ICU:DesPer 2:Des Cool Mass Flow [kg/s],VAV_ICU:DesPer 2:Des Sens Cool Cap [W],VAV_ICU:DesPer 2:Des Tot Cool Cap [W],VAV_LABS:DesPer 1:Des Heat Mass Flow [kg/s],VAV_LABS:DesPer 1:Des Heat Cap [W],VAV_LABS:DesPer 1:Des Cool Mass Flow [kg/s],VAV_LABS:DesPer 1:Des Sens Cool Cap [W],VAV_LABS:DesPer 1:Des Tot Cool Cap [W],VAV_LABS:DesPer 2:Des Heat Mass Flow [kg/s],VAV_LABS:DesPer 2:Des Heat Cap [W],VAV_LABS:DesPer 2:Des Cool Mass Flow [kg/s],VAV_LABS:DesPer 2:Des Sens Cool Cap [W],VAV_LABS:DesPer 2:Des Tot Cool Cap [W],VAV_OR:DesPer 1:Des Heat Mass Flow [kg/s],VAV_OR:DesPer 1:Des Heat Cap [W],VAV_OR:DesPer 1:Des Cool Mass Flow [kg/s],VAV_OR:DesPer 1:Des Sens Cool Cap [W],VAV_OR:DesPer 1:Des Tot Cool Cap [W],VAV_OR:DesPer 2:Des Heat Mass Flow [kg/s],VAV_OR:DesPer 2:Des Heat Cap [W],VAV_OR:DesPer 2:Des Cool Mass Flow [kg/s],VAV_OR:DesPer 2:Des Sens Cool Cap [W],VAV_OR:DesPer 2:Des Tot Cool Cap [W],VAV_PATRMS:DesPer 1:Des Heat Mass Flow [kg/s],VAV_PATRMS:DesPer 1:Des Heat Cap [W],VAV_PATRMS:DesPer 1:Des Cool Mass Flow [kg/s],VAV_PATRMS:DesPer 1:Des Sens Cool Cap [W],VAV_PATRMS:DesPer 1:Des Tot Cool Cap [W],VAV_PATRMS:DesPer 2:Des Heat Mass Flow [kg/s],VAV_PATRMS:DesPer 2:Des Heat Cap [W],VAV_PATRMS:DesPer 2:Des Cool Mass Flow [kg/s],VAV_PATRMS:DesPer 2:Des Sens Cool Cap [W],VAV_PATRMS:DesPer 2:Des Tot Cool Cap [W]
19:50:00,4.041073E+00,3.314214E+04,1.972374E+01,2.541869E+05,2.239269E+05,4.041073E+00,1.835440E+05,4.041073E+00,0.000000E+00,0.000000E+00,3.859051E+00,0.000000E+00,1.321838E+01,1.997172E+05,1.499879E+05,4.030922E+00,7.281911E+04,3.859051E+00,0.000000E+00,0.000000E+00,3.995519E+00,0.000000E+00,2.207171E+01,3.013385E+05,2.541638E+05,5.536769E+00,1.000224E+05,3.995519E+00,0.000000E+00,0.000000E+00,1.100360E+00,0.000000E+00,2.286055E+00,3.444268E+04,2.731346E+04,1.100360E+00,1.987815E+04,1.100360E+00,0.000000E+00,0.000000E+00,2.469710E+00,0.000000E+00,3.990020E+00,6.444575E+04,4.428314E+04,2.469710E+00,4.461562E+04,2.469710E+00,0.000000E+00,0.000000E+00,7.358167E-01,0.000000E+00,2.754337E+00,3.685378E+04,3.194916E+04,7.358167E-01,1.329262E+04,7.358167E-01,0.000000E+00,0.000000E+00,2.593707E+00,0.000000E+00,3.453607E+00,5.937389E+04,3.757984E+04,2.593707E+00,4.685563E+04,2.593707E+00,0.000000E+00,0.000000E+00,5.344814E+00,0.000000E+00,8.290901E+00,1.355907E+05,9.151488E+04,5.344814E+00,9.655473E+04,5.344814E+00,0.000000E+00,0.000000E+00
20:00:00,4.041073E+00,3.410994E+04,1.970604E+01,2.530195E+05,2.227380E+05,4.041073E+00,1.835440E+05,4.041073E+00,0.000000E+00,0.000000E+00,3.859051E+00,0.000000E+00,1.319805E+01,1.979476E+05,1.481826E+05,4.030923E+00,7.281912E+04,3.859051E+00,0.000000E+00,0.000000E+00,3.995519E+00,0.000000E+00,2.199822E+01,2.989151E+05,2.516864E+05,5.536771E+00,1.000225E+05,3.995519E+00,0.000000E+00,0.000000E+00,1.100360E+00,0.000000E+00,2.280779E+00,3.411967E+04,2.697931E+04,1.100360E+00,1.987815E+04,1.100360E+00,0.000000E+00,0.000000E+00,2.469710E+00,0.000000E+00,3.965109E+00,6.357337E+04,4.338773E+04,2.469710E+00,4.461562E+04,2.469710E+00,0.000000E+00,0.000000E+00,7.358167E-01,0.000000E+00,2.754354E+00,3.667775E+04,3.176996E+04,7.358167E-01,1.329262E+04,7.358167E-01,0.000000E+00,0.000000E+00,2.593707E+00,0.000000E+00,3.454550E+00,5.876336E+04,3.696066E+04,2.593707E+00,4.685563E+04,2.593707E+00,0.000000E+00,0.000000E+00,5.344814E+00,0.000000E+00,8.193421E+00,1.332115E+05,8.906430E+04,5.344814E+00,9.655473E+04,5.344814E+00,0.000000E+00,0.000000E+00
20:10:00,4.041073E+00,3.490178E+04,1.968988E+01,2.520454E+05,2.217461E+05,4.041073E+00,1.835440E+05,4.041073E+00,0.000000E+00,0.000000E+00,3.859051E+00,0.000000E+00,1.318197E+01,1.965060E+05,1.467125E+05,4.030923E+00,7.281913E+04,3.859051E+00,0.000000E+00,0.000000E+00,3.995519E+00,0.000000E+00,2.193335E+01,2.968787E+05,2.496051E+05,5.536772E+00,1.000225E+05,3.995519E+00,0.000000E+00,0.000000E+00,1.100360E+00,0.000000E+00,2.277098E+00,3.386255E+04,2.671392E+04,1.100360E+00,1.987815E+04,1.100360E+00,0.000000E+00,0.000000E+00,2.469710E+00,0.000000E+00,3.945646E+00,6.286996E+04,4.266609E+04,2.469710E+00,4.461562E+04,2.469710E+00,0.000000E+00,0.000000E+00,7.358167E-01,0.000000E+00,2.754358E+00,3.653361E+04,3.162323E+04,7.358167E-01,1.329262E+04,7.358167E-01,0.000000E+00,0.000000E+00,2.593707E+00,0.000000E+00,3.455428E+00,5.826503E+04,3.645534E+04,2.593707E+00,4.685563E+04,2.593707E+00,0.000000E+00,0.000000E+00,5.344814E+00,0.000000E+00,8.119726E+00,1.313332E+05,8.713120E+04,5.344814E+00,9.655473E+04,5.344814E+00,0.000000E+00,0.000000E+00
20:20:00,4.041073E+00,3.569361E+04,1.967536E+01,2.510899E+05,2.207730E+05,4.041073E+00,1.835440E+05,4.041073E+00,0.000000E+00,0.000000E+00,3.859051E+00,0.000000E+00,1.316914E+01,1.951010E+05,1.452808E+05,4.030924E+00,7.281914E+04,3.859051E+00,0.000000E+00,0.000000E+00,3.995519E+00,0.000000E+00,2.187610E+01,2.949284E+05,2.476131E+05,5.536774E+00,1.000225E+05,3.995519E+00,0.000000E+00,0.000000E+00,1.100360E+00,0.000000E+00,2.274551E+00,3.361822E+04,2.646292E+04,1.100360E+00,1.987815E+04,1.100360E+00,0.000000E+00,0.000000E+00,2.469710E+00,0.000000E+00,3.929967E+00,6.220924E+04,4.198925E+04,2.469710E+00,4.461562E+04,2.469710E+00,0.000000E+00,0.000000E+00,7.358167E-01,0.000000E+00,2.754349E+00,3.638934E+04,3.147636E+04,7.358167E-01,1.329262E+04,7.358167E-01,0.000000E+00,0.000000E+00,2.593707E+00,0.000000E+00,3.456240E+00,5.776595E+04,3.594920E+04,2.593707E+00,4.685563E+04,2.593707E+00,0.000000E+00,0.000000E+00,5.344814E+00,0.000000E+00,8.061481E+00,1.296291E+05,8.538063E+04,5.344814E+00,9.655473E+04,5.344814E+00,0.000000E+00,0.000000E+00
20:30:00,4.041073E+00,3.648545E+04,1.966249E+01,2.501530E+05,2.198188E+05,4.041073E+00,1.835440E+05,4.041073E+00,0.000000E+00,0.000000E+00,3.859051E+00,0.000000E+00,1.315854E+01,1.937212E+05,1.438755E+05,4.030925E+00,7.281915E+04,3.859051E+00,0.000000E+00,0.000000E+00,3.995519E+00,0.000000E+00,2.182542E+01,2.930519E+05,2.456981E+05,5.536776E+00,1.000225E+05,3.995519E+00,0.000000E+00,0.000000E+00,1.100360E+00,0.000000E+00,2.272606E+00,3.338067E+04,2.621956E+04,1.100360E+00,1.987815E+04,1.100360E+00,0.000000E+00,0.000000E+00,2.469710E+00,0.000000E+00,3.916805E+00,6.157688E+04,4.134225E+04,2.469710E+00,4.461562E+04,2.469710E+00,0.000000E+00,0.000000E+00,7.358167E-01,0.000000E+00,2.754330E+00,3.624494E+04,3.132936E+04,7.358167E-01,1.329262E+04,7.358167E-01,0.000000E+00,0.000000E+00,2.593707E+00,0.000000E+00,3.456984E+00,5.726611E+04,3.544231E+04,2.593707E+00,4.685563E+04,2.593707E+00,0.000000E+00,0.000000E+00,5.344814E+00,0.000000E+00,8.012583E+00,1.280304E+05,8.374056E+04,5.344814E+00,9.655473E+04,5.344814E+00,0.000000E+00,0.000000E+00
20:40:00,4.041073E+00,3.727729E+04,1.965115E+01,2.492332E+05,2.188822E+05,4.041073E+00,1.835440E+05,4.041073E+00,0.000000E+00,0.000000E+00,3.859051E+00,0.000000E+00,1.314854E+01,1.923481E+05,1.424771E+05,4.030925E+00,7.281916E+04,3.859051E+00,0.000000E+00,0.000000E+00,3.995519E+00,0.000000E+00,2.177968E+01,2.912313E+05,2.438405E+05,5.536777E+00,1.000226E+05,3.995519E+00,0.000000E+00,0.000000E+00,1.100360E+00,0.000000E+00,2.270901E+00,3.314583E+04,2.597919E+04,1.100360E+00,1.987815E+04,1.100360E+00,0.000000E+00,0.000000E+00,2.469710E+00,0.000000E+00,3.905074E+00,6.096067E+04,4.071213E+04,2.469710E+00,4.461562E+04,2.469710E+00,0.000000E+00,0.000000E+00,7.358167E-01,0.000000E+00,2.754300E+00,3.610042E+04,3.118224E+04,7.358167E-01,1.329262E+04,7.358167E-01,0.000000E+00,0.000000E+00,2.593707E+00,0.000000E+00,3.457658E+00,5.676548E+04,3.493454E+04,2.593707E+00,4.685563E+04,2.593707E+00,0.000000E+00,0.000000E+00,5.344814E+00,0.000000E+00,7.968292E+00,1.264836E+05,8.215453E+04,5.344814E+00,9.655473E+04,5.344814E+00,0.000000E+00,0.000000E+00
20:50:00,4.041073E+00,3.806913E+04,1.964113E+01,2.483284E+05,2.179607E+05,4.041073E+00,1.835440E+05,4.041073E+00,0.000000E+00,0.000000E+00,3.859051E+00,0.000000E+00,1.313887E+01,1.909788E+05,1.410826E+05,4.030926E+00,7.281917E+04,3.859051E+00,0.000000E+00,0.000000E+00,3.995519E+00,0.000000E+00,2.173805E+01,2.894571E+05,2.420306E+05,5.536779E+00,1.000226E+05,3.995519E+00,0.000000E+00,0.000000E+00,1.100360E+00,0.000000E+00,2.269307E+00,3.291225E+04,2.574022E+04,1.100360E+00,1.987815E+04,1.100360E+00,0.000000E+00,0.000000E+00,2.469710E+00,0.000000E+00,3.894437E+00,6.035680E+04,4.009496E+04,2.469710E+00,4.461562E+04,2.469710E+00,0.000000E+00,0.000000E+00,7.358167E-01,0.000000E+00,2.754261E+00,3.595579E+04,3.103502E+04,7.358167E-01,1.329262E+04,7.358167E-01,0.000000E+00,0.000000E+00,2.593707E+00,0.000000E+00,3.458257E+00,5.626401E+04,3.442594E+04,2.593707E+00,4.685563E+04,2.593707E+00,0.000000E+00,0.000000E+00,5.344814E+00,0.000000E+00,7.927501E+00,1.249764E+05,8.060974E+04,5.344814E+00,9.655473E+04,5.344814E+00,0.000000E+00,0.000000E+00
21:00:00,4.041073E+00,3.886096E+04,1.963215E+01,2.474353E+05,2.170513E+05,4.041073E+00,1.835440E+05,4.041073E+00,0.000000E+00,0.000000E+00,3.859051E+00,0.000000E+00,1.312938E+01,1.896115E+05,1.396900E+05,4.030926E+00,7.281918E+04,3.859051E+00,0.000000E+00,0.000000E+00,3.995519E+00,0.000000E+00,2.169970E+01,2.877197E+05,2.402586E+05,5.536781E+00,1.000226E+05,3.995519E+00,0.000000E+00,0.000000E+00,1.100360E+00,0.000000E+00,2.267775E+00,3.267937E+04,2.550200E+04,1.100360E+00,1.987815E+04,1.100360E+00,0.000000E+00,0.000000E+00,2.469710E+00,0.000000E+00,3.884660E+00,5.976262E+04,3.948791E+04,2.469710E+00,4.461562E+04,2.469710E+00,0.000000E+00,0.000000E+00,7.358167E-01,0.000000E+00,2.754212E+00,3.581107E+04,3.088768E+04,7.358167E-01,1.329262E+04,7.358167E-01,0.000000E+00,0.000000E+00,2.593707E+00,0.000000E+00,3.458777E+00,5.576164E+04,3.391637E+04,2.593707E+00,4.685563E+04,2.593707E+00,0.000000E+00,0.000000E+00,5.344814E+00,0.000000E+00,7.889502E+00,1.235006E+05,7.909772E+04,5.344814E+00,9.655473E+04,5.344814E+00,0.000000E+00,0.000000E+00
21:10:00,4.041073E+00,3.965280E+04,1.963884E+01,2.467232E+05,2.163272E+05,4.041073E+00,1.835440E+05,4.041073E+00,0.000000E+00,0.000000E+00,3.859051E+00,0.000000E+00,1.311982E+01,1.882434E+05,1.382965E+05,4.030927E+00,7.281919E+04,3.859051E+00,0.000000E+00,0.000000E+00,3.995519E+00,0.000000E+00,2.166376E+01,2.860096E+05,2.385144E+05,5.536782E+00,1.000227E+05,3.995519E+00,0.000000E+00,0.000000E+00,1.100360E+00,0.000000E+00,2.266242E+00,3.244647E+04,2.526376E+04,1.100360E+00,1.987815E+04,1.100360E+00,0.000000E+00,0.000000E+00,2.469710E+00,0.000000E+00,3.875491E+00,5.917529E+04,3.888803E+04,2.469710E+00,4.461562E+04,2.469710E+00,0.000000E+00,0.000000E+00,7.358167E-01,0.000000E+00,2.754156E+00,3.566625E+04,3.074025E+04,7.358167E-01,1.329262E+04,7.358167E-01,0.000000E+00,0.000000E+00,2.593707E+00,0.000000E+00,3.459206E+00,5.525825E+04,3.340571E+04,2.593707E+00,4.685563E+04,2.593707E+00,0.000000E+00,0.000000E+00,5.344814E+00,0.000000E+00,7.853359E+00,1.220457E+05,7.760748E+04,5.344814E+00,9.655473E+04,5.344814E+00,0.000000E+00,0.000000E+00
21:20:00,4.041073E+00,4.044464E+04,1.964618E+01,2.460183E+05,2.156412E+05,4.041073E+00,1.835440E+05,4.041073E+00,0.000000E+00,0.000000E+00,3.859051E+00,0.000000E+00,1.311010E+01,1.868736E+05,1.369011E+05,4.030927E+00,7.281920E+04,3.859051E+00,0.000000E+00,0.000000E+00,3.995519E+00,0.000000E+00,2.162967E+01,2.843204E+05,2.367916E+05,5.536784E+00,1.000227E+05,3.995519E+00,0.000000E+00,0.000000E+00,1.100360E+00,0.000000E+00,2.264674E+00,3.221318E+04,2.502511E+04,1.100360E+00,1.987815E+04,1.100360E+00,0.000000E+00,0.000000E+00,2.469710E+00,0.000000E+00,3.866791E+00,5.859325E+04,3.829374E+04,2.469710E+00,4.461562E+04,2.469710E+00,0.000000E+00,0.000000E+00,7.358167E-01,0.000000E+00,2.754092E+00,3.552134E+04,3.059274E+04,7.358167E-01,1.329262E+04,7.358167E-01,0.000000E+00,0.000000E+00,2.593707E+00,0.000000E+00,3.459540E+00,5.475379E+04,3.289398E+04,2.593707E+00,4.685563E+04,2.593707E+00,0.000000E+00,0.000000E+00,5.344814E+00,0.000000E+00,7.818654E+00,1.206071E+05,7.613419E+04,5.344814E+00,9.655473E+04,5.344814E+00,0.000000E+00,0.000000E+00
21:30:00,4.041073E+00,4.123648E+04,1.965399E+01,2.453189E+05,2.149509E+05,4.041073E+00,1.835440E+05,4.041073E+00,0.000000E+00,0.000000E+00,3.859051E+00,0.000000E+00,1.310017E+01,1.855013E+05,1.355031E+05,4.030928E+00,7.281921E+04,3.859051E+00,0.000000E+00,0.000000E+00,3.995519E+00,0.000000E+00,2.159696E+01,2.826466E+05,2.350843E+05,5.536785E+00,1.000227E+05,3.995519E+00,0.000000E+00,0.000000E+00,1.100360E+00,0.000000E+00,2.263053E+00,3.197928E+04,2.478578E+04,1.100360E+00,1.987815E+04,1.100360E+00,0.000000E+00,0.000000E+00,2.469710E+00,0.000000E+00,3.858450E+00,5.801526E+04,3.770364E+04,2.469710E+00,4.461562E+04,2.469710E+00,0.000000E+00,0.000000E+00,7.358167E-01,0.000000E+00,2.754020E+00,3.537635E+04,3.044513E+04,7.358167E-01,1.329262E+04,7.358167E-01,0.000000E+00,0.000000E+00,2.593707E+00,0.000000E+00,3.459777E+00,5.424823E+04,3.238107E+04,2.593707E+00,4.685563E+04,2.593707E+00,0.000000E+00,0.000000E+00,5.344814E+00,0.000000E+00,7.785054E+00,1.191809E+05,7.467380E+04,5.344814E+00,9.655473E+04,5.344814E+00,0.000000E+00,0.000000E+00
21:40:00,4.041073E+00,4.202832E+04,1.966217E+01,2.446235E+05,2.142477E+05,4.041073E+00,1.835440E+05,4.041073E+00,0.000000E+00,0.000000E+00,3.859051E+00,0.000000E+00,1.309000E+01,1.841263E+05,1.341022E+05,4.030928E+00,7.281922E+04,3.859051E+00,0.000000E+00,0.000000E+00,3.995519E+00,0.000000E+00,2.156522E+01,2.809839E+05,2.333883E+05,5.536787E+00,1.000227E+05,3.995519E+00,0.000000E+00,0.000000E+00,1.100360E+00,0.000000E+00,2.261362E+00,3.174461E+04,2.454561E+04,1.100360E+00,1.987815E+04,1.100360E+00,0.000000E+00,0.000000E+00,2.469710E+00,0.000000E+00,3.850380E+00,5.744034E+04,3.711679E+04,2.469710E+00,4.461562E+04,2.469710E+00,0.000000E+00,0.000000E+00,7.358167E-01,0.000000E+00,2.753940E+00,3.523127E+04,3.029744E+04,7.358167E-01,1.329262E+04,7.358167E-01,0.000000E+00,0.000000E+00,2.593707E+00,0.000000E+00,3.459917E+00,5.374158E+04,3.186705E+04,2.593707E+00,4.685563E+04,2.593707E+00,0.000000E+00,0.000000E+00,5.344814E+00,0.000000E+00,7.752301E+00,1.177642E+05,7.322341E+04,5.344814E+00,9.655473E+04,5.344814E+00,0.000000E+00,0.000000E+00
21:50:00,4.041073E+00,4.282015E+04,1.967060E+01,2.439310E+05,2.135415E+05,4.041073E+00,1.835440E+05,4.041073E+00,0.000000E+00,0.000000E+00,3.859051E+00,0.000000E+00,1.307955E+01,1.827482E+05,1.326979E+05,4.030929E+00,7.281923E+04,3.859051E+00,0.000000E+00,0.000000E+00,3.995519E+00,0.000000E+00,2.153415E+01,2.793288E+05,2.316998E+05,5.536788E+00,1.000228E+05,3.995519E+00,0.000000E+00,0.000000E+00,1.100360E+00,0.000000E+00,2.259594E+00,3.150907E+04,2.430447E+04,1.100360E+00,1.987815E+04,1.100360E+00,0.000000E+00,0.000000E+00,2.469710E+00,0.000000E+00,3.842514E+00,5.686770E+04,3.653230E+04,2.469710E+00,4.461562E+04,2.469710E+00,0.000000E+00,0.000000E+00,7.358167E-01,0.000000E+00,2.753853E+00,3.508611E+04,3.014966E+04,7.358167E-01,1.329262E+04,7.358167E-01,0.000000E+00,0.000000E+00,2.593707E+00,0.000000E+00,3.459961E+00,5.323384E+04,3.135186E+04,2.593707E+00,4.685563E+04,2.593707E+00,0.000000E+00,0.000000E+00,5.344814E+00,0.000000E+00,7.720195E+00,1.163549E+05,7.178052E+04,5.344814E+00,9.655473E+04,5.344814E+00,0.000000E+00,0.000000E+00
22:00:00,4.041073E+00,4.361199E+04,1.967922E+01,2.432405E+05,2.128385E+05,4.041073E+00,1.835440E+05,4.041073E+00,0.000000E+00,0.000000E+00,3.859051E+00,0.000000E+00,1.306882E+01,1.813669E+05,1.312903E+05,4.030929E+00,7.281924E+04,3.859051E+00,0.000000E+00,0.000000E+00,3.995519E+00,0.000000E+00,2.150352E+01,2.776785E+05,2.300162E+05,5.536790E+00,1.000228E+05,3.995519E+00,0.000000E+00,0.000000E+00,1.100360E+00,0.000000E+00,2.257743E+00,3.127258E+04,2.406231E+04,1.100360E+00,1.987815E+04,1.100360E+00,0.000000E+00,0.000000E+00,2.469710E+00,0.000000E+00,3.834799E+00,5.629678E+04,3.594963E+04,2.469710E+00,4.461562E+04,2.469710E+00,0.000000E+00,0.000000E+00,7.358167E-01,0.000000E+00,2.753759E+00,3.494087E+04,3.000180E+04,7.358167E-01,1.329262E+04,7.358167E-01,0.000000E+00,0.000000E+00,2.593707E+00,0.000000E+00,3.459910E+00,5.272504E+04,3.083559E+04,2.593707E+00,4.685563E+04,2.593707E+00,0.000000E+00,0.000000E+00,5.344814E+00,0.000000E+00,7.688580E+00,1.149511E+05,7.034345E+04,5.344814E+00,9.655473E+04,5.344814E+00,0.000000E+00,0.000000E+00
22:10:00,4.041073E+00,4.422787E+04,1.967664E+01,2.425955E+05,2.121822E+05,4.041073E+00,1.835440E+05,4.041073E+00,0.000000E+00,0.000000E+00,3.859051E+00,0.000000E+00,1.305796E+01,1.802642E+05,1.301658E+05,4.030930E+00,7.281925E+04,3.859051E+00,0.000000E+00,0.000000E+00,3.995519E+00,0.000000E+00,2.147335E+01,2.763234E+05,2.286330E+05,5.536791E+00,1.000228E+05,3.995519E+00,0.000000E+00,0.000000E+00,1.100360E+00,0.000000E+00,2.255834E+00,3.108336E+04,2.386818E+04,1.100360E+00,1.987815E+04,1.100360E+00,0.000000E+00,0.000000E+00,2.469710E+00,0.000000E+00,3.827274E+00,5.583553E+04,3.547838E+04,2.469710E+00,4.461562E+04,2.469710E+00,0.000000E+00,0.000000E+00,7.358167E-01,0.000000E+00,2.753657E+00,3.482758E+04,2.988647E+04,7.358167E-01,1.329262E+04,7.358167E-01,0.000000E+00,0.000000E+00,2.593707E+00,0.000000E+00,3.459775E+00,5.232822E+04,3.043288E+04,2.593707E+00,4.685563E+04,2.593707E+00,0.000000E+00,0.000000E+00,5.344814E+00,0.000000E+00,7.657734E+00,1.137887E+05,6.915163E+04,5.344814E+00,9.655473E+04,5.344814E+00,0.000000E+00,0.000000E+00
22:20:00,4.041073E+00,4.484374E+04,1.967417E+01,2.419518E+05,2.115833E+05,4.041073E+00,1.835440E+05,4.041073E+00,0.000000E+00,0.000000E+00,3.859051E+00,0.000000E+00,1.304698E+01,1.791602E+05,1.290400E+05,4.030930E+00,7.281926E+04,3.859051E+00,0.000000E+00,0.000000E+00,3.995519E+00,0.000000E+00,2.144355E+01,2.749725E+05,2.272540E+05,5.536793E+00,1.000229E+05,3.995519E+00,0.000000E+00,0.000000E+00,1.100360E+00,0.000000E+00,2.253875E+00,3.089358E+04,2.367345E+04,1.100360E+00,1.987815E+04,1.100360E+00,0.000000E+00,0.000000E+00,2.469710E+00,0.000000E+00,3.819916E+00,5.537617E+04,3.500914E+04,2.469710E+00,4.461562E+04,2.469710E+00,0.000000E+00,0.000000E+00,7.358167E-01,0.000000E+00,2.753549E+00,3.471422E+04,2.977107E+04,7.358167E-01,1.329262E+04,7.358167E-01,0.000000E+00,0.000000E+00,2.593707E+00,0.000000E+00,3.459559E+00,5.193050E+04,3.002927E+04,2.593707E+00,4.685563E+04,2.593707E+00,0.000000E+00,0.000000E+00,5.344814E+00,0.000000E+00,7.627585E+00,1.126342E+05,6.796807E+04,5.344814E+00,9.655473E+04,5.344814E+00,0.000000E+00,0.000000E+00
22:30:00,4.041073E+00,4.545961E+04,1.967180E+01,2.413091E+05,2.109673E+05,4.041073E+00,1.835440E+05,4.041073E+00,0.000000E+00,0.000000E+00,3.859051E+00,0.000000E+00,1.303590E+01,1.780550E+05,1.279129E+05,4.030931E+00,7.281927E+04,3.859051E+00,0.000000E+00,0.000000E+00,3.995519E+00,0.000000E+00,2.141406E+01,2.736251E+05,2.258784E+05,5.536794E+00,1.000229E+05,3.995519E+00,0.000000E+00,0.000000E+00,1.100360E+00,0.000000E+00,2.251870E+00,3.070328E+04,2.347809E+04,1.100360E+00,1.987815E+04,1.100360E+00,0.000000E+00,0.000000E+00,2.469710E+00,0.000000E+00,3.812709E+00,5.491851E+04,3.454164E+04,2.469710E+00,4.461562E+04,2.469710E+00,0.000000E+00,0.000000E+00,7.358167E-01,0.000000E+00,2.753433E+00,3.460077E+04,2.965557E+04,7.358167E-01,1.329262E+04,7.358167E-01,0.000000E+00,0.000000E+00,2.593707E+00,0.000000E+00,3.459267E+00,5.153192E+04,2.962472E+04,2.593707E+00,4.685563E+04,2.593707E+00,0.000000E+00,0.000000E+00,5.344814E+00,0.000000E+00,7.598082E+00,1.114869E+05,6.679200E+04,5.344814E+00,9.655473E+04,5.344814E+00,0.000000E+00,0.000000E+00
22:40:00,4.041073E+00,4.607549E+04,1.966951E+01,2.406673E+05,2.103210E+05,4.041073E+00,1.835440E+05,4.041073E+00,0.000000E+00,0.000000E+00,3.859051E+00,0.000000E+00,1.302474E+01,1.769489E+05,1.267847E+05,4.030931E+00,7.281928E+04,3.859051E+00,0.000000E+00,0.000000E+00,3.995519E+00,0.000000E+00,2.138484E+01,2.722807E+05,2.245058E+05,5.536796E+00,1.000229E+05,3.995519E+00,0.000000E+00,0.000000E+00,1.100360E+00,0.000000E+00,2.249822E+00,3.051249E+04,2.328219E+04,1.100360E+00,1.987815E+04,1.100360E+00,0.000000E+00,0.000000E+00,2.469710E+00,0.000000E+00,3.805641E+00,5.446242E+04,3.407578E+04,2.469710E+00,4.461562E+04,2.469710E+00,0.000000E+00,0.000000E+00,7.358167E-01,0.000000E+00,2.753311E+00,3.448725E+04,2.954000E+04,7.358167E-01,1.329262E+04,7.358167E-01,0.000000E+00,0.000000E+00,2.593707E+00,0.000000E+00,3.458903E+00,5.113252E+04,2.921932E+04,2.593707E+00,4.685563E+04,2.593707E+00,0.000000E+00,0.000000E+00,5.344814E+00,0.000000E+00,7.569191E+00,1.103466E+05,6.562310E+04,5.344814E+00,9.655473E+04,5.344814E+00,0.000000E+00,0.000000E+00
