INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2016-03-02T07:00:00-00:00,2016-03-02T08:00:00-00:00,0,2016-03-01,24,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,22167,ACTUAL,1
2016-03-01T16:00:00-00:00,2016-03-01T17:00:00-00:00,0,2016-03-01,9,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,24790,ACTUAL,1
2016-03-01T09:00:00-00:00,2016-03-01T10:00:00-00:00,0,2016-03-01,2,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21126,ACTUAL,1
2016-03-01T10:00:00-00:00,2016-03-01T11:00:00-00:00,0,2016-03-01,3,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20768,ACTUAL,1
2016-03-01T13:00:00-00:00,2016-03-01T14:00:00-00:00,0,2016-03-01,6,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21984,ACTUAL,1
2016-03-01T15:00:00-00:00,2016-03-01T16:00:00-00:00,0,2016-03-01,8,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,24627,ACTUAL,1
2016-03-01T20:00:00-00:00,2016-03-01T21:00:00-00:00,0,2016-03-01,13,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,25493,ACTUAL,1
2016-03-02T00:00:00-00:00,2016-03-02T01:00:00-00:00,0,2016-03-01,17,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,26900,ACTUAL,1
2016-03-02T02:00:00-00:00,2016-03-02T03:00:00-00:00,0,2016-03-01,19,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,29216,ACTUAL,1
2016-03-02T03:00:00-00:00,2016-03-02T04:00:00-00:00,0,2016-03-01,20,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,29003,ACTUAL,1
2016-03-02T05:00:00-00:00,2016-03-02T06:00:00-00:00,0,2016-03-01,22,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,26533,ACTUAL,1
2016-03-01T18:00:00-00:00,2016-03-01T19:00:00-00:00,0,2016-03-01,11,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,25483,ACTUAL,1
2016-03-01T23:00:00-00:00,2016-03-02T00:00:00-00:00,0,2016-03-01,16,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,26650,ACTUAL,1
