INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2012-07-01T22:00:00-00:00,2012-07-01T23:00:00-00:00,0,2012-07-01,16,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,30207,ACTUAL,1
2012-07-01T16:00:00-00:00,2012-07-01T17:00:00-00:00,0,2012-07-01,10,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,24796,ACTUAL,1
2012-07-01T20:00:00-00:00,2012-07-01T21:00:00-00:00,0,2012-07-01,14,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,28637,ACTUAL,1
2012-07-01T23:00:00-00:00,2012-07-02T00:00:00-00:00,0,2012-07-01,17,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,30865,ACTUAL,1
2012-07-01T17:00:00-00:00,2012-07-01T18:00:00-00:00,0,2012-07-01,11,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,26103,ACTUAL,1
2012-07-02T06:00:00-00:00,2012-07-02T07:00:00-00:00,0,2012-07-01,24,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,26045,ACTUAL,1
2012-07-01T21:00:00-00:00,2012-07-01T22:00:00-00:00,0,2012-07-01,15,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,29437,ACTUAL,1
2012-07-01T12:00:00-00:00,2012-07-01T13:00:00-00:00,0,2012-07-01,6,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,22381,ACTUAL,1
2012-07-02T03:00:00-00:00,2012-07-02T04:00:00-00:00,0,2012-07-01,21,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,30692,ACTUAL,1
2012-07-01T07:00:00-00:00,2012-07-01T08:00:00-00:00,0,2012-07-01,1,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,24844,ACTUAL,1
