INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2010-07-01T11:00:00-00:00,2010-07-01T12:00:00-00:00,0,2010-07-01,5,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,16429,ACTUAL,1
2010-07-01T23:00:00-00:00,2010-07-02T00:00:00-00:00,0,2010-07-01,17,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,25557,ACTUAL,1
2010-07-01T16:00:00-00:00,2010-07-01T17:00:00-00:00,0,2010-07-01,10,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,22877,ACTUAL,1
2010-07-01T19:00:00-00:00,2010-07-01T20:00:00-00:00,0,2010-07-01,13,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,24847,ACTUAL,1
2010-07-01T08:00:00-00:00,2010-07-01T09:00:00-00:00,0,2010-07-01,2,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,16662,ACTUAL,1
2010-07-01T15:00:00-00:00,2010-07-01T16:00:00-00:00,0,2010-07-01,9,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21537,ACTUAL,1
2010-07-01T20:00:00-00:00,2010-07-01T21:00:00-00:00,0,2010-07-01,14,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,25326,ACTUAL,1
2010-07-01T09:00:00-00:00,2010-07-01T10:00:00-00:00,0,2010-07-01,3,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,16195,ACTUAL,1
2010-07-01T17:00:00-00:00,2010-07-01T18:00:00-00:00,0,2010-07-01,11,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,23963,ACTUAL,1
2010-07-01T21:00:00-00:00,2010-07-01T22:00:00-00:00,0,2010-07-01,15,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,25679,ACTUAL,1
2010-07-02T03:00:00-00:00,2010-07-02T04:00:00-00:00,0,2010-07-01,21,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,23770,ACTUAL,1
