INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2018-10-02T03:00:00-00:00,2018-10-02T04:00:00-00:00,0,2018-10-01,21,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3750,ACTUAL,1
2018-10-01T14:00:00-00:00,2018-10-01T15:00:00-00:00,0,2018-10-01,8,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3340,ACTUAL,1
2018-10-02T02:00:00-00:00,2018-10-02T03:00:00-00:00,0,2018-10-01,20,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3759,ACTUAL,1
2018-10-02T04:00:00-00:00,2018-10-02T05:00:00-00:00,0,2018-10-01,22,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3607,ACTUAL,1
2018-10-01T17:00:00-00:00,2018-10-01T18:00:00-00:00,0,2018-10-01,11,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3398,ACTUAL,1
2018-10-01T20:00:00-00:00,2018-10-01T21:00:00-00:00,0,2018-10-01,14,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3454,ACTUAL,1
2018-10-01T23:00:00-00:00,2018-10-02T00:00:00-00:00,0,2018-10-01,17,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3537,ACTUAL,1
2018-10-02T00:00:00-00:00,2018-10-02T01:00:00-00:00,0,2018-10-01,18,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3617,ACTUAL,1
2018-10-01T11:00:00-00:00,2018-10-01T12:00:00-00:00,0,2018-10-01,5,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2932,ACTUAL,1
2018-10-02T05:00:00-00:00,2018-10-02T06:00:00-00:00,0,2018-10-01,23,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3386,ACTUAL,1
2018-10-02T06:00:00-00:00,2018-10-02T07:00:00-00:00,0,2018-10-01,24,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3145,ACTUAL,1
2018-10-01T19:00:00-00:00,2018-10-01T20:00:00-00:00,0,2018-10-01,13,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3472,ACTUAL,1
2018-10-01T21:00:00-00:00,2018-10-01T22:00:00-00:00,0,2018-10-01,15,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3448,ACTUAL,1
2018-10-01T10:00:00-00:00,2018-10-01T11:00:00-00:00,0,2018-10-01,4,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2875,ACTUAL,1
2018-10-01T15:00:00-00:00,2018-10-01T16:00:00-00:00,0,2018-10-01,9,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3352,ACTUAL,1
2018-10-01T16:00:00-00:00,2018-10-01T17:00:00-00:00,0,2018-10-01,10,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3386,ACTUAL,1
2018-10-01T18:00:00-00:00,2018-10-01T19:00:00-00:00,0,2018-10-01,12,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3443,ACTUAL,1
2018-10-01T07:00:00-00:00,2018-10-01T08:00:00-00:00,0,2018-10-01,1,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3067,ACTUAL,1
2018-10-01T08:00:00-00:00,2018-10-01T09:00:00-00:00,0,2018-10-01,2,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2976,ACTUAL,1
2018-10-01T09:00:00-00:00,2018-10-01T10:00:00-00:00,0,2018-10-01,3,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2894,ACTUAL,1
2018-10-01T22:00:00-00:00,2018-10-01T23:00:00-00:00,0,2018-10-01,16,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3468,ACTUAL,1
2018-10-02T01:00:00-00:00,2018-10-02T02:00:00-00:00,0,2018-10-01,19,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3749,ACTUAL,1
2018-10-01T12:00:00-00:00,2018-10-01T13:00:00-00:00,0,2018-10-01,6,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3108,ACTUAL,1
2018-10-01T13:00:00-00:00,2018-10-01T14:00:00-00:00,0,2018-10-01,7,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3310,ACTUAL,1
2018-10-02T01:00:00-00:00,2018-10-02T02:00:00-00:00,0,2018-10-01,19,0,ACTUAL,BCHA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,7532,ACTUAL,2
2018-10-01T21:00:00-00:00,2018-10-01T22:00:00-00:00,0,2018-10-01,15,0,ACTUAL,BCHA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,7172,ACTUAL,2
2018-10-01T08:00:00-00:00,2018-10-01T09:00:00-00:00,0,2018-10-01,2,0,ACTUAL,BCHA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,5543,ACTUAL,2
2018-10-01T11:00:00-00:00,2018-10-01T12:00:00-00:00,0,2018-10-01,5,0,ACTUAL,BCHA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,5479,ACTUAL,2
2018-10-01T23:00:00-00:00,2018-10-02T00:00:00-00:00,0,2018-10-01,17,0,ACTUAL,BCHA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,7254,ACTUAL,2
2018-10-02T02:00:00-00:00,2018-10-02T03:00:00-00:00,0,2018-10-01,20,0,ACTUAL,BCHA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,7606,ACTUAL,2
2018-10-02T06:00:00-00:00,2018-10-02T07:00:00-00:00,0,2018-10-01,24,0,ACTUAL,BCHA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,6031,ACTUAL,2
2018-10-01T17:00:00-00:00,2018-10-01T18:00:00-00:00,0,2018-10-01,11,0,ACTUAL,BCHA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,7439,ACTUAL,2
2018-10-01T18:00:00-00:00,2018-10-01T19:00:00-00:00,0,2018-10-01,12,0,ACTUAL,BCHA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,7367,ACTUAL,2
2018-10-01T09:00:00-00:00,2018-10-01T10:00:00-00:00,0,2018-10-01,3,0,ACTUAL,BCHA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,5436,ACTUAL,2
2018-10-01T12:00:00-00:00,2018-10-01T13:00:00-00:00,0,2018-10-01,6,0,ACTUAL,BCHA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,5869,ACTUAL,2
2018-10-01T16:00:00-00:00,2018-10-01T17:00:00-00:00,0,2018-10-01,10,0,ACTUAL,BCHA,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,7422,ACTUAL,2
