INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2014-02-01T21:00:00-00:00,2014-02-01T22:00:00-00:00,0,2014-02-01,14,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,22008,ACTUAL,1
2014-02-01T13:00:00-00:00,2014-02-01T14:00:00-00:00,0,2014-02-01,6,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20882,ACTUAL,1
2014-02-01T10:00:00-00:00,2014-02-01T11:00:00-00:00,0,2014-02-01,3,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20345,ACTUAL,1
2014-02-01T15:00:00-00:00,2014-02-01T16:00:00-00:00,0,2014-02-01,8,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,22350,ACTUAL,1
2014-02-02T04:00:00-00:00,2014-02-02T05:00:00-00:00,0,2014-02-01,21,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,26129,ACTUAL,1
2014-02-02T07:00:00-00:00,2014-02-02T08:00:00-00:00,0,2014-02-01,24,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,22276,ACTUAL,1
2014-02-01T23:00:00-00:00,2014-02-02T00:00:00-00:00,0,2014-02-01,16,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21875,ACTUAL,1
2014-02-01T08:00:00-00:00,2014-02-01T09:00:00-00:00,0,2014-02-01,1,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21738,ACTUAL,1
2014-02-01T19:00:00-00:00,2014-02-01T20:00:00-00:00,0,2014-02-01,12,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,22615,ACTUAL,1
2014-02-02T05:00:00-00:00,2014-02-02T06:00:00-00:00,0,2014-02-01,22,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,25115,ACTUAL,1
2014-02-01T20:00:00-00:00,2014-02-01T21:00:00-00:00,0,2014-02-01,13,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,22351,ACTUAL,1
2014-02-01T16:00:00-00:00,2014-02-01T17:00:00-00:00,0,2014-02-01,9,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,23040,ACTUAL,1
2014-02-02T01:00:00-00:00,2014-02-02T02:00:00-00:00,0,2014-02-01,18,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,24763,ACTUAL,1
2014-02-01T09:00:00-00:00,2014-02-01T10:00:00-00:00,0,2014-02-01,2,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20816,ACTUAL,1
2014-02-01T18:00:00-00:00,2014-02-01T19:00:00-00:00,0,2014-02-01,11,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,23032,ACTUAL,1
2014-02-02T02:00:00-00:00,2014-02-02T03:00:00-00:00,0,2014-02-01,19,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,26860,ACTUAL,1
2014-02-01T12:00:00-00:00,2014-02-01T13:00:00-00:00,0,2014-02-01,5,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20283,ACTUAL,1
2014-02-01T22:00:00-00:00,2014-02-01T23:00:00-00:00,0,2014-02-01,15,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21744,ACTUAL,1
2014-02-02T03:00:00-00:00,2014-02-02T04:00:00-00:00,0,2014-02-01,20,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,26676,ACTUAL,1
2014-02-01T11:00:00-00:00,2014-02-01T12:00:00-00:00,0,2014-02-01,4,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20173,ACTUAL,1
2014-02-02T00:00:00-00:00,2014-02-02T01:00:00-00:00,0,2014-02-01,17,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,22521,ACTUAL,1
2014-02-02T06:00:00-00:00,2014-02-02T07:00:00-00:00,0,2014-02-01,23,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,23809,ACTUAL,1
2014-02-01T14:00:00-00:00,2014-02-01T15:00:00-00:00,0,2014-02-01,7,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21760,ACTUAL,1
2014-02-01T17:00:00-00:00,2014-02-01T18:00:00-00:00,0,2014-02-01,10,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,23136,ACTUAL,1
2014-02-01T17:00:00-00:00,2014-02-01T18:00:00-00:00,0,2014-02-01,10,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,10827,ACTUAL,2
2014-02-01T13:00:00-00:00,2014-02-01T14:00:00-00:00,0,2014-02-01,6,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,9634,ACTUAL,2
2014-02-01T10:00:00-00:00,2014-02-01T11:00:00-00:00,0,2014-02-01,3,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,9335,ACTUAL,2
2014-02-01T18:00:00-00:00,2014-02-01T19:00:00-00:00,0,2014-02-01,11,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,10717,ACTUAL,2
2014-02-01T14:00:00-00:00,2014-02-01T15:00:00-00:00,0,2014-02-01,7,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,10003,ACTUAL,2
2014-02-02T04:00:00-00:00,2014-02-02T05:00:00-00:00,0,2014-02-01,21,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,11978,ACTUAL,2
2014-02-01T23:00:00-00:00,2014-02-02T00:00:00-00:00,0,2014-02-01,16,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,10063,ACTUAL,2
2014-02-01T21:00:00-00:00,2014-02-01T22:00:00-00:00,0,2014-02-01,14,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,10098,ACTUAL,2
2014-02-01T11:00:00-00:00,2014-02-01T12:00:00-00:00,0,2014-02-01,4,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,9250,ACTUAL,2
2014-02-02T07:00:00-00:00,2014-02-02T08:00:00-00:00,0,2014-02-01,24,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,10191,ACTUAL,2
2014-02-02T03:00:00-00:00,2014-02-02T04:00:00-00:00,0,2014-02-01,20,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,12240,ACTUAL,2
2014-02-01T20:00:00-00:00,2014-02-01T21:00:00-00:00,0,2014-02-01,13,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,10283,ACTUAL,2
2014-02-01T19:00:00-00:00,2014-02-01T20:00:00-00:00,0,2014-02-01,12,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,10505,ACTUAL,2
2014-02-01T12:00:00-00:00,2014-02-01T13:00:00-00:00,0,2014-02-01,5,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,9333,ACTUAL,2
2014-02-01T09:00:00-00:00,2014-02-01T10:00:00-00:00,0,2014-02-01,2,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,9557,ACTUAL,2
2014-02-02T00:00:00-00:00,2014-02-02T01:00:00-00:00,0,2014-02-01,17,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,10416,ACTUAL,2
2014-02-01T08:00:00-00:00,2014-02-01T09:00:00-00:00,0,2014-02-01,1,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,9929,ACTUAL,2
2014-02-02T02:00:00-00:00,2014-02-02T03:00:00-00:00,0,2014-02-01,19,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,12339,ACTUAL,2
2014-02-01T22:00:00-00:00,2014-02-01T23:00:00-00:00,0,2014-02-01,15,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,9992,ACTUAL,2
2014-02-01T16:00:00-00:00,2014-02-01T17:00:00-00:00,0,2014-02-01,9,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,10821,ACTUAL,2
2014-02-01T15:00:00-00:00,2014-02-01T16:00:00-00:00,0,2014-02-01,8,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,10457,ACTUAL,2
2014-02-02T06:00:00-00:00,2014-02-02T07:00:00-00:00,0,2014-02-01,23,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,10939,ACTUAL,2
2014-02-02T01:00:00-00:00,2014-02-02T02:00:00-00:00,0,2014-02-01,18,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,11379,ACTUAL,2
2014-02-02T05:00:00-00:00,2014-02-02T06:00:00-00:00,0,2014-02-01,22,0,ACTUAL,PGE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.1,11534,ACTUAL,2
2014-02-01T18:00:00-00:00,2014-02-01T19:00:00-00:00,0,2014-02-01,11,0,ACTUAL,SCE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.2,10060,ACTUAL,3
2014-02-02T07:00:00-00:00,2014-02-02T08:00:00-00:00,0,2014-02-01,24,0,ACTUAL,SCE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.2,9924,ACTUAL,3
2014-02-01T08:00:00-00:00,2014-02-01T09:00:00-00:00,0,2014-02-01,1,0,ACTUAL,SCE-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.2,9814,ACTUAL,3
