INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2018-05-01T18:00:00-00:00,2018-05-01T19:00:00-00:00,0,2018-05-01,12,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2506,ACTUAL,1
2018-05-01T13:00:00-00:00,2018-05-01T14:00:00-00:00,0,2018-05-01,7,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2543,ACTUAL,1
2018-05-01T22:00:00-00:00,2018-05-01T23:00:00-00:00,0,2018-05-01,16,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2902,ACTUAL,1
2018-05-02T04:00:00-00:00,2018-05-02T05:00:00-00:00,0,2018-05-01,22,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3138,ACTUAL,1
2018-05-01T12:00:00-00:00,2018-05-01T13:00:00-00:00,0,2018-05-01,6,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2420,ACTUAL,1
2018-05-01T15:00:00-00:00,2018-05-01T16:00:00-00:00,0,2018-05-01,9,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2648,ACTUAL,1
2018-05-01T21:00:00-00:00,2018-05-01T22:00:00-00:00,0,2018-05-01,15,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2842,ACTUAL,1
2018-05-01T14:00:00-00:00,2018-05-01T15:00:00-00:00,0,2018-05-01,8,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2630,ACTUAL,1
2018-05-01T19:00:00-00:00,2018-05-01T20:00:00-00:00,0,2018-05-01,13,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2587,ACTUAL,1
2018-05-02T02:00:00-00:00,2018-05-02T03:00:00-00:00,0,2018-05-01,20,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,3036,ACTUAL,1
