INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2013-01-01T21:00:00-00:00,2013-01-01T22:00:00-00:00,0,2013-01-01,14,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,22308,ACTUAL,1
2013-01-01T23:00:00-00:00,2013-01-02T00:00:00-00:00,0,2013-01-01,16,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,22382,ACTUAL,1
2013-01-01T14:00:00-00:00,2013-01-01T15:00:00-00:00,0,2013-01-01,7,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21589,ACTUAL,1
2013-01-01T11:00:00-00:00,2013-01-01T12:00:00-00:00,0,2013-01-01,4,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20957,ACTUAL,1
2013-01-02T06:00:00-00:00,2013-01-02T07:00:00-00:00,0,2013-01-01,23,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,24344,ACTUAL,1
2013-01-02T07:00:00-00:00,2013-01-02T08:00:00-00:00,0,2013-01-01,24,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,22567,ACTUAL,1
2013-01-01T16:00:00-00:00,2013-01-01T17:00:00-00:00,0,2013-01-01,9,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,22734,ACTUAL,1
2013-01-01T09:00:00-00:00,2013-01-01T10:00:00-00:00,0,2013-01-01,2,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21966,ACTUAL,1
2013-01-02T05:00:00-00:00,2013-01-02T06:00:00-00:00,0,2013-01-01,22,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,26107,ACTUAL,1
2013-01-01T08:00:00-00:00,2013-01-01T09:00:00-00:00,0,2013-01-01,1,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,22944,ACTUAL,1
