INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2018-01-02T05:00:00-00:00,2018-01-02T06:00:00-00:00,0,2018-01-01,22,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2734,ACTUAL,1
2018-01-02T02:00:00-00:00,2018-01-02T03:00:00-00:00,0,2018-01-01,19,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2990,ACTUAL,1
2018-01-01T17:00:00-00:00,2018-01-01T18:00:00-00:00,0,2018-01-01,10,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2571,ACTUAL,1
2018-01-01T10:00:00-00:00,2018-01-01T11:00:00-00:00,0,2018-01-01,3,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2638,ACTUAL,1
2018-01-02T03:00:00-00:00,2018-01-02T04:00:00-00:00,0,2018-01-01,20,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2950,ACTUAL,1
2018-01-01T21:00:00-00:00,2018-01-01T22:00:00-00:00,0,2018-01-01,14,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2235,ACTUAL,1
2018-01-01T18:00:00-00:00,2018-01-01T19:00:00-00:00,0,2018-01-01,11,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2414,ACTUAL,1
2018-01-01T12:00:00-00:00,2018-01-01T13:00:00-00:00,0,2018-01-01,5,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2797,ACTUAL,1
2018-01-01T09:00:00-00:00,2018-01-01T10:00:00-00:00,0,2018-01-01,2,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2626,ACTUAL,1
2018-01-02T07:00:00-00:00,2018-01-02T08:00:00-00:00,0,2018-01-01,24,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2483,ACTUAL,1
2018-01-02T01:00:00-00:00,2018-01-02T02:00:00-00:00,0,2018-01-01,18,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2999,ACTUAL,1
2018-01-01T16:00:00-00:00,2018-01-01T17:00:00-00:00,0,2018-01-01,9,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2758,ACTUAL,1
2018-01-01T15:00:00-00:00,2018-01-01T16:00:00-00:00,0,2018-01-01,8,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2938,ACTUAL,1
2018-01-02T04:00:00-00:00,2018-01-02T05:00:00-00:00,0,2018-01-01,21,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2868,ACTUAL,1
2018-01-01T23:00:00-00:00,2018-01-02T00:00:00-00:00,0,2018-01-01,16,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2471,ACTUAL,1
2018-01-01T13:00:00-00:00,2018-01-01T14:00:00-00:00,0,2018-01-01,6,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2921,ACTUAL,1
2018-01-01T08:00:00-00:00,2018-01-01T09:00:00-00:00,0,2018-01-01,1,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2662,ACTUAL,1
2018-01-02T00:00:00-00:00,2018-01-02T01:00:00-00:00,0,2018-01-01,17,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2762,ACTUAL,1
2018-01-01T22:00:00-00:00,2018-01-01T23:00:00-00:00,0,2018-01-01,15,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2303,ACTUAL,1
2018-01-01T20:00:00-00:00,2018-01-01T21:00:00-00:00,0,2018-01-01,13,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2234,ACTUAL,1
2018-01-01T11:00:00-00:00,2018-01-01T12:00:00-00:00,0,2018-01-01,4,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2694,ACTUAL,1
2018-01-01T14:00:00-00:00,2018-01-01T15:00:00-00:00,0,2018-01-01,7,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2995,ACTUAL,1
2018-01-02T06:00:00-00:00,2018-01-02T07:00:00-00:00,0,2018-01-01,23,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2576,ACTUAL,1
2018-01-01T19:00:00-00:00,2018-01-01T20:00:00-00:00,0,2018-01-01,12,0,ACTUAL,AZPS,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3.8,2298,ACTUAL,1
2018-01-02T05:00:00-00:00,2018-01-02T06:00:00-00:00,0,2018-01-01,22,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,24029,ACTUAL,2
2018-01-01T23:00:00-00:00,2018-01-02T00:00:00-00:00,0,2018-01-01,16,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,21193,ACTUAL,2
2018-01-01T20:00:00-00:00,2018-01-01T21:00:00-00:00,0,2018-01-01,13,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20222,ACTUAL,2
2018-01-01T19:00:00-00:00,2018-01-01T20:00:00-00:00,0,2018-01-01,12,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20194,ACTUAL,2
2018-01-01T14:00:00-00:00,2018-01-01T15:00:00-00:00,0,2018-01-01,7,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20619,ACTUAL,2
2018-01-02T07:00:00-00:00,2018-01-02T08:00:00-00:00,0,2018-01-01,24,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,20980,ACTUAL,2
2018-01-02T01:00:00-00:00,2018-01-02T02:00:00-00:00,0,2018-01-01,18,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,25443,ACTUAL,2
2018-01-02T02:00:00-00:00,2018-01-02T03:00:00-00:00,0,2018-01-01,19,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,26014,ACTUAL,2
