INTERVALSTARTTIME_GMT,INTERVALENDTIME_GMT,LOAD_TYPE,OPR_DT,OPR_HR,OPR_INTERVAL,MARKET_RUN_ID,TAC_AREA_NAME,LABEL,XML_DATA_ITEM,POS,MW,EXECUTION_TYPE,GROUP
2013-06-01T19:00:00-00:00,2013-06-01T20:00:00-00:00,0,2013-06-01,13,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,30444,ACTUAL,1
2013-06-01T17:00:00-00:00,2013-06-01T18:00:00-00:00,0,2013-06-01,11,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,28159,ACTUAL,1
2013-06-01T11:00:00-00:00,2013-06-01T12:00:00-00:00,0,2013-06-01,5,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,22737,ACTUAL,1
2013-06-02T03:00:00-00:00,2013-06-02T04:00:00-00:00,0,2013-06-01,21,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,32453,ACTUAL,1
2013-06-01T22:00:00-00:00,2013-06-01T23:00:00-00:00,0,2013-06-01,16,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,33689,ACTUAL,1
2013-06-01T23:00:00-00:00,2013-06-02T00:00:00-00:00,0,2013-06-01,17,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,34214,ACTUAL,1
2013-06-01T21:00:00-00:00,2013-06-01T22:00:00-00:00,0,2013-06-01,15,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,32680,ACTUAL,1
2013-06-01T16:00:00-00:00,2013-06-01T17:00:00-00:00,0,2013-06-01,10,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,26895,ACTUAL,1
2013-06-01T07:00:00-00:00,2013-06-01T08:00:00-00:00,0,2013-06-01,1,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,25368,ACTUAL,1
2013-06-01T14:00:00-00:00,2013-06-01T15:00:00-00:00,0,2013-06-01,8,0,ACTUAL,CA ISO-TAC,Total Actual Hourly Integrated Load,SYS_FCST_ACT_MW,3,24259,ACTUAL,1
